,geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date,visitor_flows,pop_flows
612011,6097,6043,-122.92254465472433,38.525292574496746,-119.9055172810364,37.58152187460611,2019-07-25,4,102.0
612012,6097,6055,-122.92254465472433,38.525292574496746,-122.33053320427236,38.5064736594468,2019-07-25,507,12996.0
612013,6097,6057,-122.92254465472433,38.525292574496746,-120.76875211635961,39.30136957890384,2019-07-25,52,1332.0
612029,6097,6007,-122.92254465472433,38.525292574496746,-121.60067173183134,39.66692936367094,2019-07-25,23,589.0
612032,6097,6051,-122.92254465472433,38.525292574496746,-118.88670926751537,37.93899035009903,2019-07-25,9,230.0
612033,6097,6083,-122.92254465472433,38.525292574496746,-120.03078618310377,34.53834408621415,2019-07-25,33,845.0
612039,6097,6101,-122.92254465472433,38.525292574496746,-121.69484234013284,39.03452288404048,2019-07-25,9,230.0
612040,6097,6021,-122.92254465472433,38.525292574496746,-122.39220680724118,39.59840476989015,2019-07-25,14,358.0
612041,6097,6089,-122.92254465472433,38.525292574496746,-122.04052152474789,40.763766597080235,2019-07-25,47,1204.0
612047,6097,6017,-122.92254465472433,38.525292574496746,-120.52464692761319,38.778737973176135,2019-07-25,103,2640.0
612052,6097,6025,-122.92254465472433,38.525292574496746,-115.3653197293723,33.039505999919136,2019-07-25,2,51.0
612059,6097,6011,-122.92254465472433,38.525292574496746,-122.23702845533448,39.177573134127535,2019-07-25,5,128.0
612065,6097,6063,-122.92254465472433,38.525292574496746,-120.83859760079802,40.004682481022,2019-07-25,13,333.0
612075,6097,6115,-122.92254465472433,38.525292574496746,-121.35126271836053,39.26900767275675,2019-07-25,8,205.0
612076,6097,6003,-122.92254465472433,38.525292574496746,-119.82065303343381,38.59725063434423,2019-07-25,3,76.0
612079,6097,6091,-122.92254465472433,38.525292574496746,-120.5159963784201,39.58040010161696,2019-07-25,1,25.0
612083,6097,6009,-122.92254465472433,38.525292574496746,-120.55413209741344,38.20460680352815,2019-07-25,11,281.0
612085,6097,6109,-122.92254465472433,38.525292574496746,-119.95475334431002,38.02760098861166,2019-07-25,10,256.0
612097,6097,6005,-122.92254465472433,38.525292574496746,-120.65111562927252,38.44638950030805,2019-07-25,1,25.0
612103,6097,6105,-122.92254465472433,38.525292574496746,-123.11262773346346,40.650693556253756,2019-07-25,3,76.0
612106,6109,6013,-119.95475334431002,38.02760098861166,-121.95121244528309,37.92341874155632,2019-07-25,23,473.0
612107,6109,6037,-119.95475334431002,38.02760098861166,-118.26101696970831,34.19800147820897,2019-07-25,43,884.0
612108,6109,6059,-119.95475334431002,38.02760098861166,-117.77614624417816,33.676913155110306,2019-07-25,15,308.0
612109,6109,6067,-119.95475334431002,38.02760098861166,-121.34424340677604,38.449314807406715,2019-07-25,93,1912.0
612110,6109,6071,-119.95475334431002,38.02760098861166,-116.17846073060556,34.84143828214598,2019-07-25,7,143.0
612111,6109,6113,-119.95475334431002,38.02760098861166,-121.90162045610802,38.68664648089628,2019-07-25,5,102.0
612132,6109,6001,-119.95475334431002,38.02760098861166,-121.91788544949588,37.650546842122445,2019-07-25,31,637.0
612133,6109,6041,-119.95475334431002,38.02760098861166,-122.74885854934313,38.05518332680756,2019-07-25,1,20.0
612134,6109,6053,-119.95475334431002,38.02760098861166,-121.3089015574753,36.23977439726873,2019-07-25,5,102.0
612135,6109,6065,-119.95475334431002,38.02760098861166,-115.99384915368177,33.74368033412086,2019-07-25,2,41.0
612136,6109,6073,-119.95475334431002,38.02760098861166,-116.77020744456195,33.028203198952994,2019-07-25,24,493.0
612138,6109,6077,-119.95475334431002,38.02760098861166,-121.2714080737995,37.93474445570171,2019-07-25,87,1789.0
612139,6109,6081,-119.95475334431002,38.02760098861166,-122.3556631985105,37.43620973176126,2019-07-25,20,411.0
612140,6109,6085,-119.95475334431002,38.02760098861166,-121.69627886046631,37.2324840315687,2019-07-25,48,987.0
612141,6109,6087,-119.95475334431002,38.02760098861166,-122.00978740939895,37.02160590618132,2019-07-25,18,370.0
612142,6109,6095,-119.95475334431002,38.02760098861166,-121.9400068971127,38.26691911759816,2019-07-25,5,102.0
612143,6109,6097,-119.95475334431002,38.02760098861166,-122.92254465472433,38.525292574496746,2019-07-25,7,143.0
612144,6109,6111,-119.95475334431002,38.02760098861166,-119.1260271961335,34.35752851853052,2019-07-25,4,82.0
612165,6109,6099,-119.95475334431002,38.02760098861166,-120.9976828984382,37.559137443240715,2019-07-25,259,5326.0
612166,6109,6019,-119.95475334431002,38.02760098861166,-119.64931992072789,36.75817909995374,2019-07-25,16,329.0
612167,6109,6107,-119.95475334431002,38.02760098861166,-118.80047251578982,36.22015662355563,2019-07-25,3,61.0
612170,6109,6103,-119.95475334431002,38.02760098861166,-122.23388486645332,40.12573617716245,2019-07-25,1,20.0
612172,6109,6029,-119.95475334431002,38.02760098861166,-118.72990002272377,35.34284876287472,2019-07-25,9,185.0
612174,6109,6079,-119.95475334431002,38.02760098861166,-120.45219695427826,35.38741848606952,2019-07-25,3,61.0
612180,6109,6061,-119.95475334431002,38.02760098861166,-120.71765160991616,39.063427199381174,2019-07-25,12,246.0
612183,6109,6027,-119.95475334431002,38.02760098861166,-117.41078968308284,36.511126808060865,2019-07-25,1,20.0
612184,6109,6031,-119.95475334431002,38.02760098861166,-119.81550249362243,36.07536098867834,2019-07-25,1,20.0
612185,6109,6045,-119.95475334431002,38.02760098861166,-123.43155391611874,39.4336238311982,2019-07-25,1,20.0
612188,6109,6047,-119.95475334431002,38.02760098861166,-120.71768800001988,37.19187047087785,2019-07-25,25,514.0
612190,6109,6035,-119.95475334431002,38.02760098861166,-120.59433283101079,40.673590390320065,2019-07-25,1,20.0
612191,6109,6039,-119.95475334431002,38.02760098861166,-119.76264813255865,37.21803147751612,2019-07-25,8,164.0
612192,6109,6043,-119.95475334431002,38.02760098861166,-119.9055172810364,37.58152187460611,2019-07-25,34,699.0
612195,6109,6007,-119.95475334431002,38.02760098861166,-121.60067173183134,39.66692936367094,2019-07-25,6,123.0
612196,6109,6051,-119.95475334431002,38.02760098861166,-118.88670926751537,37.93899035009903,2019-07-25,16,329.0
612197,6109,6083,-119.95475334431002,38.02760098861166,-120.03078618310377,34.53834408621415,2019-07-25,3,61.0
612198,6109,6101,-119.95475334431002,38.02760098861166,-121.69484234013284,39.03452288404048,2019-07-25,1,20.0
612199,6109,6089,-119.95475334431002,38.02760098861166,-122.04052152474789,40.763766597080235,2019-07-25,1,20.0
612202,6109,6017,-119.95475334431002,38.02760098861166,-120.52464692761319,38.778737973176135,2019-07-25,7,143.0
612203,6109,6011,-119.95475334431002,38.02760098861166,-122.23702845533448,39.177573134127535,2019-07-25,1,20.0
612208,6109,6003,-119.95475334431002,38.02760098861166,-119.82065303343381,38.59725063434423,2019-07-25,3,61.0
612211,6109,6009,-119.95475334431002,38.02760098861166,-120.55413209741344,38.20460680352815,2019-07-25,135,2776.0
612212,6109,6109,-119.95475334431002,38.02760098861166,-119.95475334431002,38.02760098861166,2019-07-25,4431,91130.0
612214,6109,6005,-119.95475334431002,38.02760098861166,-120.65111562927252,38.44638950030805,2019-07-25,16,329.0
650337,6093,6013,-122.54036776276807,41.59268663385888,-121.95121244528309,37.92341874155632,2019-07-25,7,146.0
650338,6093,6037,-122.54036776276807,41.59268663385888,-118.26101696970831,34.19800147820897,2019-07-25,9,188.0
650339,6093,6059,-122.54036776276807,41.59268663385888,-117.77614624417816,33.676913155110306,2019-07-25,2,41.0
650340,6093,6067,-122.54036776276807,41.59268663385888,-121.34424340677604,38.449314807406715,2019-07-25,46,963.0
650341,6093,6071,-122.54036776276807,41.59268663385888,-116.17846073060556,34.84143828214598,2019-07-25,3,62.0
650342,6093,6113,-122.54036776276807,41.59268663385888,-121.90162045610802,38.68664648089628,2019-07-25,16,335.0
650363,6093,6001,-122.54036776276807,41.59268663385888,-121.91788544949588,37.650546842122445,2019-07-25,7,146.0
650364,6093,6041,-122.54036776276807,41.59268663385888,-122.74885854934313,38.05518332680756,2019-07-25,2,41.0
650365,6093,6053,-122.54036776276807,41.59268663385888,-121.3089015574753,36.23977439726873,2019-07-25,5,104.0
650366,6093,6073,-122.54036776276807,41.59268663385888,-116.77020744456195,33.028203198952994,2019-07-25,3,62.0
650368,6093,6077,-122.54036776276807,41.59268663385888,-121.2714080737995,37.93474445570171,2019-07-25,15,314.0
650369,6093,6081,-122.54036776276807,41.59268663385888,-122.3556631985105,37.43620973176126,2019-07-25,7,146.0
650370,6093,6085,-122.54036776276807,41.59268663385888,-121.69627886046631,37.2324840315687,2019-07-25,16,335.0
650371,6093,6087,-122.54036776276807,41.59268663385888,-122.00978740939895,37.02160590618132,2019-07-25,2,41.0
650372,6093,6093,-122.54036776276807,41.59268663385888,-122.54036776276807,41.59268663385888,2019-07-25,3245,67962.0
650373,6093,6095,-122.54036776276807,41.59268663385888,-121.9400068971127,38.26691911759816,2019-07-25,4,83.0
650374,6093,6097,-122.54036776276807,41.59268663385888,-122.92254465472433,38.525292574496746,2019-07-25,15,314.0
650375,6093,6111,-122.54036776276807,41.59268663385888,-119.1260271961335,34.35752851853052,2019-07-25,19,397.0
650407,6093,6099,-122.54036776276807,41.59268663385888,-120.9976828984382,37.559137443240715,2019-07-25,2,41.0
650411,6093,6019,-122.54036776276807,41.59268663385888,-119.64931992072789,36.75817909995374,2019-07-25,24,502.0
650415,6093,6103,-122.54036776276807,41.59268663385888,-122.23388486645332,40.12573617716245,2019-07-25,17,356.0
650417,6093,6029,-122.54036776276807,41.59268663385888,-118.72990002272377,35.34284876287472,2019-07-25,2,41.0
650420,6093,6079,-122.54036776276807,41.59268663385888,-120.45219695427826,35.38741848606952,2019-07-25,5,104.0
650424,6093,6033,-122.54036776276807,41.59268663385888,-122.75318391622451,39.099645340199004,2019-07-25,4,83.0
650425,6093,6061,-122.54036776276807,41.59268663385888,-120.71765160991616,39.063427199381174,2019-07-25,9,188.0
650429,6093,6031,-122.54036776276807,41.59268663385888,-119.81550249362243,36.07536098867834,2019-07-25,6,125.0
650430,6093,6015,-122.54036776276807,41.59268663385888,-123.95780135791581,41.7449423699455,2019-07-25,6,125.0
650431,6093,6023,-122.54036776276807,41.59268663385888,-123.91581945049178,40.70500910443826,2019-07-25,20,418.0
650432,6093,6045,-122.54036776276807,41.59268663385888,-123.43155391611874,39.4336238311982,2019-07-25,12,251.0
650435,6093,6047,-122.54036776276807,41.59268663385888,-120.71768800001988,37.19187047087785,2019-07-25,2,41.0
650439,6093,6035,-122.54036776276807,41.59268663385888,-120.59433283101079,40.673590390320065,2019-07-25,5,104.0
650440,6093,6055,-122.54036776276807,41.59268663385888,-122.33053320427236,38.5064736594468,2019-07-25,1,20.0
650441,6093,6057,-122.54036776276807,41.59268663385888,-120.76875211635961,39.30136957890384,2019-07-25,4,83.0
650447,6093,6007,-122.54036776276807,41.59268663385888,-121.60067173183134,39.66692936367094,2019-07-25,11,230.0
650448,6093,6083,-122.54036776276807,41.59268663385888,-120.03078618310377,34.53834408621415,2019-07-25,1,20.0
650450,6093,6101,-122.54036776276807,41.59268663385888,-121.69484234013284,39.03452288404048,2019-07-25,2,41.0
650451,6093,6021,-122.54036776276807,41.59268663385888,-122.39220680724118,39.59840476989015,2019-07-25,4,83.0
650452,6093,6089,-122.54036776276807,41.59268663385888,-122.04052152474789,40.763766597080235,2019-07-25,116,2429.0
650455,6093,6017,-122.54036776276807,41.59268663385888,-120.52464692761319,38.778737973176135,2019-07-25,4,83.0
650457,6093,6011,-122.54036776276807,41.59268663385888,-122.23702845533448,39.177573134127535,2019-07-25,6,125.0
650460,6093,6063,-122.54036776276807,41.59268663385888,-120.83859760079802,40.004682481022,2019-07-25,1,20.0
650466,6093,6109,-122.54036776276807,41.59268663385888,-119.95475334431002,38.02760098861166,2019-07-25,1,20.0
650467,6093,6049,-122.54036776276807,41.59268663385888,-120.72502895942912,41.58983357414569,2019-07-25,5,104.0
650473,6093,6105,-122.54036776276807,41.59268663385888,-123.11262773346346,40.650693556253756,2019-07-25,6,125.0
651546,6003,6013,-119.82065303343381,38.59725063434423,-121.95121244528309,37.92341874155632,2019-07-25,1,18.0
651547,6003,6067,-119.82065303343381,38.59725063434423,-121.34424340677604,38.449314807406715,2019-07-25,2,37.0
651551,6003,6045,-119.82065303343381,38.59725063434423,-123.43155391611874,39.4336238311982,2019-07-25,15,277.0
651552,6003,6051,-119.82065303343381,38.59725063434423,-118.88670926751537,37.93899035009903,2019-07-25,1,18.0
651553,6003,6017,-119.82065303343381,38.59725063434423,-120.52464692761319,38.778737973176135,2019-07-25,12,222.0
651556,6003,6003,-119.82065303343381,38.59725063434423,-119.82065303343381,38.59725063434423,2019-07-25,54,999.0
651558,6003,6009,-119.82065303343381,38.59725063434423,-120.55413209741344,38.20460680352815,2019-07-25,1,18.0
651559,6011,6013,-122.23702845533448,39.177573134127535,-121.95121244528309,37.92341874155632,2019-07-25,3,72.0
651560,6011,6037,-122.23702845533448,39.177573134127535,-118.26101696970831,34.19800147820897,2019-07-25,4,96.0
651561,6011,6059,-122.23702845533448,39.177573134127535,-117.77614624417816,33.676913155110306,2019-07-25,7,168.0
651562,6011,6067,-122.23702845533448,39.177573134127535,-121.34424340677604,38.449314807406715,2019-07-25,63,1512.0
651563,6011,6071,-122.23702845533448,39.177573134127535,-116.17846073060556,34.84143828214598,2019-07-25,2,48.0
651564,6011,6113,-122.23702845533448,39.177573134127535,-121.90162045610802,38.68664648089628,2019-07-25,119,2856.0
651569,6011,6001,-122.23702845533448,39.177573134127535,-121.91788544949588,37.650546842122445,2019-07-25,6,144.0
651570,6011,6065,-122.23702845533448,39.177573134127535,-115.99384915368177,33.74368033412086,2019-07-25,5,120.0
651571,6011,6073,-122.23702845533448,39.177573134127535,-116.77020744456195,33.028203198952994,2019-07-25,1,24.0
651573,6011,6077,-122.23702845533448,39.177573134127535,-121.2714080737995,37.93474445570171,2019-07-25,7,168.0
651574,6011,6081,-122.23702845533448,39.177573134127535,-122.3556631985105,37.43620973176126,2019-07-25,1,24.0
651575,6011,6085,-122.23702845533448,39.177573134127535,-121.69627886046631,37.2324840315687,2019-07-25,3,72.0
651576,6011,6087,-122.23702845533448,39.177573134127535,-122.00978740939895,37.02160590618132,2019-07-25,5,120.0
651577,6011,6093,-122.23702845533448,39.177573134127535,-122.54036776276807,41.59268663385888,2019-07-25,2,48.0
651578,6011,6095,-122.23702845533448,39.177573134127535,-121.9400068971127,38.26691911759816,2019-07-25,40,960.0
651579,6011,6097,-122.23702845533448,39.177573134127535,-122.92254465472433,38.525292574496746,2019-07-25,3,72.0
651590,6011,6099,-122.23702845533448,39.177573134127535,-120.9976828984382,37.559137443240715,2019-07-25,1,24.0
651594,6011,6079,-122.23702845533448,39.177573134127535,-120.45219695427826,35.38741848606952,2019-07-25,1,24.0
651596,6011,6033,-122.23702845533448,39.177573134127535,-122.75318391622451,39.099645340199004,2019-07-25,1,24.0
651597,6011,6061,-122.23702845533448,39.177573134127535,-120.71765160991616,39.063427199381174,2019-07-25,26,624.0
651599,6011,6031,-122.23702845533448,39.177573134127535,-119.81550249362243,36.07536098867834,2019-07-25,3,72.0
651601,6011,6015,-122.23702845533448,39.177573134127535,-123.95780135791581,41.7449423699455,2019-07-25,5,120.0
651602,6011,6023,-122.23702845533448,39.177573134127535,-123.91581945049178,40.70500910443826,2019-07-25,19,456.0
651603,6011,6045,-122.23702845533448,39.177573134127535,-123.43155391611874,39.4336238311982,2019-07-25,21,504.0
651608,6011,6047,-122.23702845533448,39.177573134127535,-120.71768800001988,37.19187047087785,2019-07-25,5,120.0
651609,6011,6055,-122.23702845533448,39.177573134127535,-122.33053320427236,38.5064736594468,2019-07-25,8,192.0
651610,6011,6057,-122.23702845533448,39.177573134127535,-120.76875211635961,39.30136957890384,2019-07-25,8,192.0
651613,6011,6007,-122.23702845533448,39.177573134127535,-121.60067173183134,39.66692936367094,2019-07-25,24,576.0
651615,6011,6101,-122.23702845533448,39.177573134127535,-121.69484234013284,39.03452288404048,2019-07-25,143,3432.0
651616,6011,6021,-122.23702845533448,39.177573134127535,-122.39220680724118,39.59840476989015,2019-07-25,42,1008.0
651617,6011,6089,-122.23702845533448,39.177573134127535,-122.04052152474789,40.763766597080235,2019-07-25,4,96.0
651621,6011,6011,-122.23702845533448,39.177573134127535,-122.23702845533448,39.177573134127535,2019-07-25,1224,29377.0
651622,6011,6063,-122.23702845533448,39.177573134127535,-120.83859760079802,40.004682481022,2019-07-25,13,312.0
651624,6011,6115,-122.23702845533448,39.177573134127535,-121.35126271836053,39.26900767275675,2019-07-25,33,792.0
651625,6011,6109,-122.23702845533448,39.177573134127535,-119.95475334431002,38.02760098861166,2019-07-25,2,48.0
651626,6011,6049,-122.23702845533448,39.177573134127535,-120.72502895942912,41.58983357414569,2019-07-25,1,24.0
651627,6011,6005,-122.23702845533448,39.177573134127535,-120.65111562927252,38.44638950030805,2019-07-25,3,72.0
651628,6021,6013,-122.39220680724118,39.59840476989015,-121.95121244528309,37.92341874155632,2019-07-25,2,42.0
651629,6021,6037,-122.39220680724118,39.59840476989015,-118.26101696970831,34.19800147820897,2019-07-25,4,84.0
